nama,rating,waktu,ulasan
Pengguna Google,5,2022-08-17 13:08:14,good
Pengguna Google,5,2021-12-02 03:10:05,Banyk gratis ongkir wkwkw makasih tokopediaaaaa
Pengguna Google,5,2022-07-10 09:29:42,mantap sekali
Pengguna Google,5,2021-12-16 04:56:26,tokopedia top banget bnyak gratisan makasih tokopedia
Pengguna Google,5,2021-08-23 01:16:25,mantull free promonya
Pengguna Google,4,2021-03-28 20:15:39,"Saya jarang dapat keluhan di Tokopedia baik dari pelapak maupun Tokopedia, biaya pengiriman pun tidak memberatkan,terima kasih Tokopedia belanja apapun jadi sangat mudah( ini ulasan saya dulu ) , skrg saya agak kecewa dgn pedagang di Tokopedia. Misalnya lembaran spon yg saya beli tambalan, barang yg ditawarkan ternyata tidak ada barang, barang yg sudah dinyatakan ada lalu kita bayar tidak diproses, (tapi tetap iklan dagangannya ) tidak sesuai gbr & banyak pedagang preorder yg tanpa modal dll"
Pengguna Google,3,2021-08-16 11:45:49,di aplikasi laen dpt limit credit kalo di tokped ya begitu lah...
Pengguna Google,5,2021-09-08 01:32:12,Mantabbz....
Pengguna Google,5,2021-05-21 17:35:39,Bl pernah mau coba gunakan 📲
Pengguna Google,5,2021-05-05 15:50:27,puas
Pengguna Google,1,2024-07-20 16:02:18,"Tanpa mengurangi rasa bangga pada tokopedia, tolong hapus idexpres dari daftar kurir rekomendasi. Ini expedisi tidak profesional sama sekali. Malas kurir nya. Jumat- minggu tidak ada pengantaran. Kalah itu jam kerja pns"
Pengguna Google,4,2022-10-17 11:24:42,sangat mudah
Pengguna Google,5,2021-04-26 08:07:31,Terimakasi Tokopedia tokoh yg paling beramanah
Pengguna Google,5,2021-08-25 12:00:57,"Mantap tokopedia,baru bergabung nih,baru melakukan transaksi pertama membeli voucher pelatihan di kartu prakerja, semoga tokopedia cepat mengirimkan sertifikat nya ke staf kartu prakerja.."
Pengguna Google,5,2022-02-25 22:27:18,mantap
Pengguna Google,5,2021-05-13 07:30:08,"Gratis ongkirnya full gak pake boong,lebih nyaman belanja di sini"
Pengguna Google,5,2021-07-05 19:54:52,Lengkap
Pengguna Google,5,2023-04-11 06:43:41,Bagus dan sangat membantu
Pengguna Google,5,2021-05-18 13:24:50,Belanja paling mantap
Pengguna Google,5,2021-05-28 04:36:09,Mantap...
Pengguna Google,5,2021-06-16 15:07:22,"mantap jiwa, sukses toped👍🏼👍🏼"
Pengguna Google,5,2022-11-21 00:48:15,Ok
Pengguna Google,5,2022-08-02 14:02:36,alhamdulillah bisa belanja gratis. terima kasih
Pengguna Google,5,2021-06-26 06:25:45,Sangat bagus sekali
Pengguna Google,5,2021-05-25 23:43:58,The best
Pengguna Google,5,2023-01-30 17:49:02,good
Pengguna Google,5,2022-01-03 09:59:53,mantap
Pengguna Google,1,2022-05-11 02:28:27,lama respon cs nya.. ga ada kontak center.. kontak centernya di telpon berdering langsung di tutup.. agak kesel
Pengguna Google,3,2021-05-21 22:05:45,Out ngke weh
Pengguna Google,2,2021-07-28 05:45:59,"Saya pesen barang di tokopedia , barang pesanan saya hilang di bawa kurir ,sudah hampir 3 minggu uang saya blm di kembalikan dari tokopedia padahal udah mengajun klaim"
Pengguna Google,1,2021-08-10 02:41:46,ga jelas toko pedia nya tiba2 membatalkan pesanan
Pengguna Google,5,2022-03-10 05:49:06,bagus bermanfaat
Pengguna Google,5,2023-04-24 02:51:19,Ok
Pengguna Google,5,2021-04-29 14:51:52,LBH gampang pengiriman barang lewat Tokopedia bebas ongkir lagi
Pengguna Google,5,2021-11-07 03:29:39,Nice
Pengguna Google,1,2022-11-02 05:20:03,"Telah lahir s&k baru per tanggal 2 nov 22 ini, akan tetapi s&k yang sekarang telah membuat kami geram. Kembalikan ke s&k sebelumnya dan hapus yang baru. Kita sebagai warga wakanda tidak setuju dengan adanya yang baru."
Pengguna Google,5,2021-04-03 15:08:47,pertama dapet gratis ongkir gratis belanja juga 😍😍😍
Pengguna Google,5,2021-12-08 02:40:53,"😍😍😍😍semua terstruktur tertata dengan rapi setiap pembelian selalu dialayani dengan baik seakan"" kita pelanggan vip dan saat gagal pembelian otomatis saldo akan kembali ke saldo tokped kita secepatnya pernah nyoba apk yang di sebelah tapi jya gitu kurang memuaskan akhirnya pindah ke sini"
Pengguna Google,1,2023-08-23 11:42:48,"Sebagai pembeli malah jadi bimbang gara"" pihak ekspedisi yang lama ngirim.padahal beli di toko yang bagus.jadi males belanja disini.udah komplain tetap barang gak dikirim."
Pengguna Google,5,2023-08-27 21:42:15,bagus
Pengguna Google,3,2024-06-29 21:53:48,Tes dulu
Pengguna Google,5,2021-07-14 13:50:22,Good
Pengguna Google,1,2021-09-16 10:41:28,"Parah, order pakai voucher discon 20k di batalin begitu aja, dideteksi ada 2 akun identitas yg sama, padahal saya real hanya punya akun 1 saja tdk pernah akun 2 dgn identitas yg sama."
Pengguna Google,5,2022-03-29 00:40:04,aplikasi ini membantu saya untuk belanja online tanpa harus keluar rumah
Pengguna Google,1,2021-04-26 14:06:05,Aplikasi nya jelek
Pengguna Google,5,2022-03-14 08:55:18,bagusss
Pengguna Google,5,2021-05-28 03:33:05,good
Pengguna Google,5,2021-04-23 18:36:27,Top
Pengguna Google,5,2022-03-27 03:54:32,hebat
Pengguna Google,5,2022-02-19 03:35:36,bagus.kereèn
Pengguna Google,5,2022-06-28 02:54:30,aplikasinya agak susah tampilannya
Pengguna Google,5,2021-07-11 11:57:12,bagus
Pengguna Google,5,2021-07-10 12:15:53,proses mudah
Pengguna Google,5,2021-09-24 23:39:58,Bagus
Pengguna Google,5,2022-10-21 00:25:56,Untuk saat ini masih memuaskan. Terimakasih
Pengguna Google,5,2021-04-02 01:55:26,Bagus
Pengguna Google,5,2022-02-05 13:23:01,Mantap 👍👍👍👍👍
Pengguna Google,5,2021-08-15 19:44:38,pusat belanja rekomendasi untuk para karyawan
Pengguna Google,5,2021-04-01 18:00:27,Trima kasih Tokopedia sudah membantu pelatihan di program Prakerja. Tokopedia selalu ada selalu bisa.
Pengguna Google,5,2021-06-20 14:41:42,Saya sangat suka seoatu yg di tangkan hari ini masih sukses slalu
Pengguna Google,5,2022-03-09 10:57:25,Siip 👍
Pengguna Google,1,2021-12-12 12:39:35,Lebih baik toko orens
Pengguna Google,5,2021-08-18 15:13:49,oke
Pengguna Google,5,2021-08-08 15:35:32,mantap banyak diskonya hehe
Pengguna Google,5,2021-08-13 10:45:35,Jos
Pengguna Google,1,2024-06-04 18:21:54,"PENJUAL DENGAN RATING RENDAH TOLONG DI BLOKIR, ITU BERATI TIDAK RECOMENDED DAN PENJUAL YANG BANYAK MENJUAL PRODUK RUSAK TOLONG DI SUSPEN."
Pengguna Google,5,2022-12-09 05:15:59,mantap
Pengguna Google,4,2021-11-26 00:28:08,Ajib
Pengguna Google,5,2022-04-24 11:12:19,apinya baguss
Pengguna Google,5,2022-01-14 12:37:50,Mantap
Pengguna Google,5,2021-12-28 13:14:37,sangat membantu
Pengguna Google,5,2022-06-25 15:05:15,Oke gan
Pengguna Google,1,2022-11-28 10:49:28,Aplikasi murahan barang nya jelek.semua
Pengguna Google,5,2021-08-21 11:40:39,oke banget
Pengguna Google,5,2022-11-01 04:06:36,Bagus
Pengguna Google,5,2021-11-08 08:48:29,Mantap 🗿
Pengguna Google,5,2022-02-26 06:20:54,"Tokopedia memang paling ok,,,,"
Pengguna Google,5,2021-09-16 16:30:05,Hallo tokopedia?? Trimasih telah menjadi kus kusmyanto solusi untuk bisa membeli kelas pelatihan prakerja d tokopedia👌
Pengguna Google,1,2021-04-05 13:35:55,"Kenapa setiap saya transaksi pulsa menggunakan vocher selalu gagal, nggak kayak apk lain nya"
Pengguna Google,5,2021-06-29 06:11:13,Ok lah
Pengguna Google,5,2022-01-24 07:16:02,Setelah di baca dan belanja memang bagus layanan aplikasi toko pedia grtis ongkir coy
Pengguna Google,4,2021-07-01 08:10:25,sangat membantu
Pengguna Google,1,2022-11-07 10:53:19,Promo bebas ongkir dan cashback tidak bisa digabung
Pengguna Google,2,2021-08-07 19:28:50,aku pengguna baru liat tampilan tokopedia kok mumet ya.. krg simpel liatnya.. yaudah maap saya uninstal
Pengguna Google,5,2021-05-05 02:26:44,Ok
Pengguna Google,1,2022-11-02 04:15:45,"Selamat tinggal Tokopedia,,,, Kami sebagai pengguna merasa resah dan kecewa dengsn kebijakan ""ANEH"" per 2 Nov 2022"
Pengguna Google,5,2021-07-03 07:33:28,good
Pengguna Google,5,2021-04-26 16:52:18,Mantap
Pengguna Google,5,2022-09-14 17:26:18,👍
Pengguna Google,5,2021-05-26 17:23:12,Mantap
Pengguna Google,5,2021-09-01 13:59:01,Mantap
Pengguna Google,5,2021-09-05 04:18:22,mantap semoga jaya teruss
Pengguna Google,2,2021-08-26 22:58:03,Ga ada metode pembayaran Pake Dana🙂
Pengguna Google,5,2021-06-14 10:01:38,Terdepan
Pengguna Google,5,2021-08-15 08:49:46,Mantap
Pengguna Google,5,2024-02-10 14:20:16,the best shopping online
Pengguna Google,5,2021-12-21 01:38:57,bagus saya suka saya suka
Pengguna Google,1,2023-11-04 02:30:49,Aplikasi nya buruk kurirnya buruk apalg anterajaa udh lama pakai salah kirim lagi paket belum saya terima malah status sudah dterina komplen lama aplikasi buruk tidak ada no kurir buat dhub
Pengguna Google,5,2021-03-30 02:48:12,Ntap
Pengguna Google,5,2021-09-14 23:51:28,bagus banget tokopedia terima kasih
Pengguna Google,5,2021-08-19 12:50:09,LEBIH BAGUS DARI SHOPEEEEE TAPI TAMBAHKAN DISKON🗿
Pengguna Google,5,2021-07-14 05:55:25,mantappp
Pengguna Google,5,2021-11-24 10:57:37,trimakasih tokopedia
Pengguna Google,5,2022-04-25 05:25:24,perfec
Pengguna Google,5,2023-03-30 08:58:45,nice
Pengguna Google,5,2021-08-27 11:18:32,Tokopedia aplikasi bagus pengguna baru bnyak gratisnya🤗🤗
Pengguna Google,5,2024-06-09 00:40:25,"Sejauh ini aplikasi yg bisa cod ke daerah terpencil, cuma Tokped..Mantap"
Pengguna Google,5,2022-04-02 05:55:31,sangat bermanfaat
Pengguna Google,5,2022-04-25 13:09:10,bagus mantap dapet thr euy tapi mun bener mayar tebagus
Pengguna Google,4,2021-07-17 01:28:37,Dapat i phone endingnya download tokopedia ikuti aja pasti nnti ketahuan mau apa
Pengguna Google,4,2021-08-13 02:21:35,"Mantaaf, cara ambil hadiah gmn dong"
Pengguna Google,3,2021-05-10 01:31:45,Toko
Pengguna Google,5,2021-10-26 03:45:33,mantap
Pengguna Google,5,2021-09-25 13:56:04,ASSALAMUALAIKUM
Pengguna Google,5,2021-04-09 00:13:40,Mantaaap Tokopedia.
Pengguna Google,5,2022-03-29 18:37:10,Sudah lumayan lagi
Pengguna Google,5,2024-03-26 18:26:37,sangat membantu
Pengguna Google,5,2021-09-07 01:16:45,Mantap👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 bangettttt suka
Pengguna Google,5,2021-05-28 00:46:21,🐶
Pengguna Google,5,2024-04-18 13:17:25,nice
Pengguna Google,5,2021-06-01 17:39:52,terbaik bgt
Pengguna Google,5,2023-05-24 13:16:31,"Pokoknya bagus banget semua kebutuhan lengkap banget ada diskonnya menarik. nyampe barang nya juga nggak lama,terus membayaran nya aman.. pokoknya Tokopedia terthebest banget"
Pengguna Google,5,2022-03-12 12:29:12,Pokonamah Semangat Terus Buat Adminya
Pengguna Google,5,2021-04-16 06:49:49,"Pokoknya bagus, siiplah"
Pengguna Google,5,2022-07-15 07:10:06,makasih saya kasih bintang 5
Pengguna Google,4,2022-08-29 03:29:09,Belanja ukuran volume besar bayar ongkir nambah .pilihan kurir ojol juga terbatas. Kurang fleksibel utk masalah ongkir jika check out dalam 2 toko atau lebih
Pengguna Google,5,2023-08-20 18:18:39,"Banyak yg harus di benahi di toped sekarang, sudah ketingalan sangat jauh. Benahi pencarian barang, gunakan pencarian foto, produk serupa dan lain lain. Akun robot ndk jelas mohon di filter. Lama lama di tingal pelangan. Kalian jauh lebih tua dr shopee. Tetapi sekrang tertingal samgat jauh. Kapan mau berbenah 😓"
Pengguna Google,5,2021-08-17 12:08:36,"Bagussssssss,,"
Pengguna Google,5,2022-07-06 21:15:24,bagus
Pengguna Google,5,2022-07-28 08:55:11,Tolong beri lebih bnyak bonus donk
Pengguna Google,4,2021-04-15 08:19:59,Knpa tidak dapat kirim hadiax
Pengguna Google,1,2021-12-10 05:28:00,Kecewa bgt loch
Pengguna Google,5,2021-07-13 17:49:06,good
Pengguna Google,5,2021-09-14 08:33:49,toko pedia emang jozz deh. banyak promo pulaaa
Pengguna Google,5,2021-03-27 22:14:03,bagusssss!!!!!!!!!!!!!!!!!!!!!!
Pengguna Google,5,2021-10-05 13:26:52,ok
Pengguna Google,4,2021-05-12 16:50:00,Saya merasa puas dengan ini
Pengguna Google,5,2024-03-05 09:59:17,ok
Pengguna Google,3,2021-05-16 06:17:24,Nice
Pengguna Google,3,2023-12-15 15:35:57,Bagus
Pengguna Google,1,2022-02-15 20:58:51,Assiap
Pengguna Google,4,2021-06-05 01:31:06,Siiiip dan oke banget
Pengguna Google,5,2021-06-26 13:06:49,Ok
Pengguna Google,3,2022-04-23 04:02:06,Mm 77z7 Mau 6sss2w Zz 677 Ya 6z 66
Pengguna Google,2,2023-09-12 22:28:06,"Ini tokped knp dah keluar aplikasi sendiri baru jg mo scroll, lemot bgt lg g kyk kmrn² , perbaiki ath diem² bae gmn mo blanja"
Pengguna Google,1,2021-06-25 23:51:27,Jelek
Pengguna Google,5,2022-07-05 06:42:47,mantap tokped
Pengguna Google,4,2021-06-29 12:25:20,Coba dulu
Pengguna Google,2,2021-05-03 05:18:10,Baru juga install sejam udh disuruh update!😓
Pengguna Google,1,2024-03-29 06:47:07,Sistem bermasalah sampai gak bisa cekout keranjangnya
Pengguna Google,1,2021-06-12 10:39:43,"Sya baru pertama kali instal tokoped,, tpi anehnya kok nmr saya udh ada yg pakai ya..aku masukkn nmr tlp tpi udh terdafar ats nma toko yg sdh tdk aktif.. Kn lucu... Pdhl nmr sya baru pakai.. Meskipun toko nya ity udh gk aktif kn jdi ragu mau pakai aplikasi ini..gimana donk solusinya"
Pengguna Google,5,2023-07-17 10:13:16,toped memang beda. mantap
Pengguna Google,1,2023-10-10 13:32:59,Ngelag bat sih
Pengguna Google,5,2021-06-10 14:41:37,star
Pengguna Google,1,2021-07-28 08:47:44,Aplikasi gk guna
Pengguna Google,5,2021-11-08 13:05:29,sangat bagus
Pengguna Google,5,2021-06-28 12:38:00,bagus
Pengguna Google,1,2021-05-04 03:22:25,Kesel belanja di batalkan trus sudah menunggu 2 minggu... padahal pembayaran cash..!!!! sejauh apa tanggerang ke bogor? mohon tokopedia di seleksi lagi toko toko nya..
Pengguna Google,5,2022-10-14 09:56:21,Mantap
Pengguna Google,5,2021-04-04 17:15:58,very suitable for teenagers who like to shop happy shopping
Pengguna Google,1,2024-06-27 09:34:51,"Aplikasi belanja aneh setiap bayar via Indomaret pasti dana dikembalikan gak seperti aplikasi sebelah pasti selalu bisa,udah gitu mesen barang diantar oleh kurir sikurirnya malah ngereturn barang tanpa alasan yang jelas 💩"
Pengguna Google,5,2023-01-05 14:44:52,bagus
Pengguna Google,4,2021-12-10 08:09:02,Kalo pake tokped bisa sistem pembayaran cod ga yaaaaaa
Pengguna Google,1,2024-04-16 02:49:14,"Baru pertama kali sih kecewa belanja ditokped setelah 2 tahun lebih make market place ini lancar"" aja no kendala. Tapi kemaren mesen ada kendala paket tidak kunjung datang sdh 2 Minggu. Tapi pihak tokpedia care yg krg responsif yg terlalu lama untuk menyelesaikan masalah dan refurnd dana saya yg SDH saya bayarkan . Jawabannya selalu bilang sabar sampe kapan harus sabar menunggunya setahun kah,2 tahun kah? Harusnya pihak aplikasi bisa memberikan rasa kepuasan Nyaman,aman pada pengguna aplksi"
Pengguna Google,5,2021-04-06 01:41:07,Saya pake aplikasi ini karena saya ngeliat bang david ngerifyu barangnya bagus bagus
Pengguna Google,5,2021-10-04 12:22:08,Bagus. Sangat membantu
Pengguna Google,4,2023-01-13 12:16:35,lengkap & mudah belanjanya
Pengguna Google,5,2022-06-18 20:01:09,aplikasi memang top
Pengguna Google,1,2024-06-24 03:47:33,"Klo promo diskon ga bisa d pake ya hrsnya sebelum pembayaran d kasih tau jgn udh d bayar baru d batalkan sistem kan rugi biaya admin ga balik,, apalagi byr via transfer uang ga BS balik k rekening,, apa begitu ya Tokopedia sekarang cari uangnya dr pembatalan transaksi oleh sistem. Bersaing ko malah LBH jelek dr yg lain,,,,"
Pengguna Google,5,2022-04-08 06:31:27,Baru pertama pakai rekomend dari teman semoga mudah dipakai
Pengguna Google,5,2021-11-23 17:46:41,ok
Pengguna Google,5,2022-03-25 02:03:24,mantab puas mudah aman..
Pengguna Google,1,2021-08-17 09:06:00,Maaf saya belum pernah belanja du Toko pedia
Pengguna Google,5,2021-04-03 22:31:12,Aplikasinya sangat membantu Sekali
Pengguna Google,5,2021-06-26 17:10:19,Belanja dengan kekurangan uang waktu membayar ya malu lah
Pengguna Google,2,2021-12-17 14:24:38,Kenapa setiap pesan pasti dibatalin apa yg salah sih ? Jadi ilang voucher gratis ongkirku
Pengguna Google,1,2021-05-27 14:40:27,Udah seneng dapat promo 100% dr prakerja kok di batalin otomatis dr sistem kupon saya nya ilang
Pengguna Google,5,2021-05-09 07:36:08,Aplikasinya sangat membantu..makasih🙏👍
Pengguna Google,5,2021-05-31 02:59:44,👍
Pengguna Google,5,2021-11-19 18:44:00,Dapet barang Rp 0. makasih toko pedia 🥰🥰
Pengguna Google,5,2021-09-21 01:41:13,mantap pokona mah
Pengguna Google,5,2021-07-15 23:58:52,Sangat bagus dan tetap maju terus
Pengguna Google,5,2021-05-02 12:53:36,Belum pernah belanaj di toko pedia
Pengguna Google,5,2022-06-10 16:38:18,Terimakasih tokopedia🙏🙏
Pengguna Google,5,2023-02-12 16:56:21,pelayanan mantaaaf...
Pengguna Google,5,2021-04-03 06:12:28,mantap belanja gratis dr tokped
Pengguna Google,5,2021-06-06 16:51:38,Pelajar
Pengguna Google,5,2023-01-06 09:59:34,alhamdulilah
Pengguna Google,1,2021-05-02 10:07:44,Gjlsss bagusan shopeee
Pengguna Google,5,2021-03-26 12:20:22,Sangat bagus
Pengguna Google,5,2021-11-12 14:09:48,jos mantap
Pengguna Google,5,2022-08-04 12:09:08,Selalu mudah bertransaksi
Pengguna Google,5,2022-06-13 01:07:35,Mantap
Pengguna Google,5,2021-11-03 14:42:50,good
Pengguna Google,5,2021-04-09 07:18:14,Sangat membantu
Pengguna Google,5,2021-09-22 05:57:55,beneran dapet Rp 0 😁
Pengguna Google,5,2021-06-12 10:48:54,"Beberapa kali belanja selalu cepat respon, cepat kirim, cepat sampe, belum pernah kecewa"
Pengguna Google,5,2021-07-27 23:49:11,Hidup Makin Mudah dimasa PPKM bersama TOKOPEDIA
Pengguna Google,5,2021-06-23 08:51:45,Mantap
Pengguna Google,5,2021-04-01 04:21:04,bagus sekali alhamdulilah dapet gratisan terimakasih Tokopedia love
Pengguna Google,5,2021-03-31 15:37:03,sangat bagus
Pengguna Google,5,2021-08-31 09:44:11,KARYA ANAK BANGSA.. DITUNGGU SAHAMNYA 🥰
Pengguna Google,3,2024-01-09 10:49:10,"Kurang lebih 4 hari baru sampe 🥺 , tolong ditingkatkan , terimakasih"
Pengguna Google,1,2024-02-15 09:13:47,Kecewa sama pelayanan komplainan pesanan saya. Komplain dari tanggal 5 februari 2024 sampe hari ini belum ada solusi apapun. Sampe bosen nunggu solusi nya.
Pengguna Google,5,2022-05-18 11:42:04,👍
Pengguna Google,3,2022-01-04 14:30:06,"Kalau bisa tambahin fitur bukti bahwa pesanan telah diterima. Jadi saat paket sampai di rumah kita tapi kitanya tidak ada, bisa aja paketnya dititin ke tetangga. Nah klo ada bukti penerimaan paketnya kan kita bisa tau siapa yang nerima. Takutnya ada aja orang yang iseng."
Pengguna Google,5,2022-11-10 07:51:51,Sangat membantu
Pengguna Google,4,2021-12-14 17:28:28,oke
Pengguna Google,5,2021-05-05 11:19:39,"menambah pnglman,,top keren"
Pengguna Google,5,2021-04-22 20:32:25,✍️✍️✍️✍️
Pengguna Google,5,2021-09-17 04:25:08,Terima kasih aplikasi ini sangat membantu
Pengguna Google,5,2022-09-18 02:28:27,toped nantap
Pengguna Google,5,2022-08-02 00:36:29,Sangat membantu baik sebagai penjual maupun pembeli..
Pengguna Google,5,2021-05-27 17:10:58,Tokped bisa codkah?
Pengguna Google,5,2021-04-25 04:19:08,Senengbanget
Pengguna Google,5,2022-04-29 12:56:04,Oke
Pengguna Google,5,2024-01-29 04:19:00,Mantap sihh ga ada keluhan apapun Even buat dapet vocer nya juga ada itu yang paling penting siapa sih yang ga mau geratisan😆🤭😂
Pengguna Google,5,2022-04-22 13:23:03,bagus👍
Pengguna Google,5,2021-06-29 07:43:04,Ok
Pengguna Google,1,2021-05-25 11:15:23,Saya kecewa banget karna sudah dua kali pemesanan selalu di batalkan pertanggungjawaban dari Tokopedia gimana yaa!
Pengguna Google,5,2022-07-04 13:47:16,Mantappp
Pengguna Google,5,2021-04-16 03:55:49,pakai ovo jadi mudah
Pengguna Google,1,2021-09-17 01:54:35,Mohon maaf tokopedia saya dapat gratis ongkir kok gak bisa di gunakan dasar tokopedia
Pengguna Google,5,2021-12-02 08:38:14,Semoga Tokopedia selalu memberi pelayanan terbaik 🙏🏻🙏🏻
Pengguna Google,5,2024-01-20 05:57:22,Semoga selalu aman & lancar bertransaksi di Tokopedia/GoPay yaa...keep up the good work! 💪
Pengguna Google,5,2024-07-03 09:32:19,Toped salah satu toko online yang rekomended selain harga bersahabat banyak juga bonus dan bebas ongkirnya..mantappppp
Pengguna Google,5,2021-03-30 03:01:47,Tank you
Pengguna Google,5,2021-12-16 10:24:44,TERBAIK
Pengguna Google,5,2022-06-12 15:42:34,Good
Pengguna Google,5,2021-03-27 03:44:24,Bagus dan cepat
Pengguna Google,1,2022-05-25 17:15:08,"Ga guna sumpah, udah belanja dan bayar malah cashback nya di balikin ge semua wkwkw udah komplain ke aplikasi nya katanya saya melanggar ketentuan mereka, padahal baru pesan barang sekali doang di sini dan bukan saya yang tidak bisa menggunakan aplikasi, dan 1 kali transaksi pulsa 50k malah gagal, malah uangnya di kembalikan dengan nomonal yang kurang, jawabannya melanggar tapi juga gak jelas melanggar apaan. Ini aplikasi atau peraturan pemerintah. Aplikasi gak gunaa"
